"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Gray County, TX"	"48179"	14	2709	516.8 (Unreliable)
	"Grayson County, TX"	"48181"	52	17622	295.1
	"Gregg County, TX"	"48183"	61	15099	404.0
	"Grimes County, TX"	"48185"	12	3927	305.6 (Unreliable)
	"Guadalupe County, TX"	"48187"	34	17874	190.2
	"Hale County, TX"	"48189"	10	3701	270.2 (Unreliable)
	"Hardin County, TX"	"48199"	28	7629	367.0
	"Harris County, TX"	"48201"	1285	493267	260.5
	"Harrison County, TX"	"48203"	40	8828	453.1
	"Hays County, TX"	"48209"	39	21231	183.7
	"Henderson County, TX"	"48213"	48	11764	408.0
	"Hidalgo County, TX"	"48215"	169	69455	243.3
	"Hill County, TX"	"48217"	15	4806	312.1 (Unreliable)
	"Hood County, TX"	"48221"	25	8615	290.2
	"Hopkins County, TX"	"48223"	20	4693	426.2
	"Houston County, TX"	"48225"	12	3255	368.7 (Unreliable)
	"Howard County, TX"	"48227"	21	4277	491.0
	"Hunt County, TX"	"48231"	53	12220	433.7
	"Hutchinson County, TX"	"48233"	15	2905	516.4 (Unreliable)
	"Jasper County, TX"	"48241"	18	4936	364.7 (Unreliable)
	"Jefferson County, TX"	"48245"	129	32099	401.9
	"Jim Wells County, TX"	"48249"	19	4663	407.5 (Unreliable)
	"Johnson County, TX"	"48251"	58	20286	285.9
	"Kaufman County, TX"	"48257"	45	13963	322.3
	"Kerr County, TX"	"48265"	20	7506	266.5
	"Lamar County, TX"	"48277"	28	6335	442.0
	"Liberty County, TX"	"48291"	44	10056	437.5
	"Limestone County, TX"	"48293"	14	3169	441.8 (Unreliable)
	"Llano County, TX"	"48299"	17	3583	474.5 (Unreliable)
	"Lubbock County, TX"	"48303"	97	31310	309.8
	"McLennan County, TX"	"48309"	104	27919	372.5
	"Marion County, TX"	"48315"	11	1777	619.0 (Unreliable)
	"Matagorda County, TX"	"48321"	16	5075	315.3 (Unreliable)
	"Maverick County, TX"	"48323"	22	5372	409.5
	"Medina County, TX"	"48325"	17	6598	257.7 (Unreliable)
	"Midland County, TX"	"48329"	45	18002	250.0
	"Milam County, TX"	"48331"	17	3452	492.5 (Unreliable)
	"Montague County, TX"	"48337"	11	2737	401.9 (Unreliable)
	"Montgomery County, TX"	"48339"	147	68873	213.4
	"Nacogdoches County, TX"	"48347"	16	7309	218.9 (Unreliable)
	"Navarro County, TX"	"48349"	25	6280	398.1
	"Newton County, TX"	"48351"	15	2036	736.7 (Unreliable)
	"Nueces County, TX"	"48355"	132	43805	301.3
	"Orange County, TX"	"48361"	57	11221	508.0
	"Palo Pinto County, TX"	"48363"	20	4019	497.6
	"Panola County, TX"	"48365"	11	3365	326.9 (Unreliable)
	"Parker County, TX"	"48367"	40	18020	222.0
	"Polk County, TX"	"48373"	31	7771	398.9
	"Potter County, TX"	"48375"	64	13497	474.2
	"Randall County, TX"	"48381"	49	16330	300.1
	"Rockwall County, TX"	"48397"	14	11216	124.8 (Unreliable)
	"Rusk County, TX"	"48401"	21	6988	300.5
	"Sabine County, TX"	"48403"	12	1681	713.9 (Unreliable)
	"San Jacinto County, TX"	"48407"	18	4484	401.4 (Unreliable)
	"San Patricio County, TX"	"48409"	17	7771	218.8 (Unreliable)
	"Shelby County, TX"	"48419"	17	3238	525.0 (Unreliable)
	"Smith County, TX"	"48423"	73	27233	268.1
	"Starr County, TX"	"48427"	14	5363	261.0 (Unreliable)
	"Tarrant County, TX"	"48439"	543	226518	239.7
	"Taylor County, TX"	"48441"	64	14821	431.8
	"Titus County, TX"	"48449"	12	3493	343.5 (Unreliable)
	"Tom Green County, TX"	"48451"	26	13826	188.1
	"Travis County, TX"	"48453"	178	124948	142.5
	"Trinity County, TX"	"48455"	11	2303	477.6 (Unreliable)
	"Tyler County, TX"	"48457"	17	2984	569.7 (Unreliable)
	"Upshur County, TX"	"48459"	16	5903	271.0 (Unreliable)
	"Val Verde County, TX"	"48465"	22	4383	501.9
	"Van Zandt County, TX"	"48467"	15	7701	194.8 (Unreliable)
	"Victoria County, TX"	"48469"	34	11332	300.0
	"Walker County, TX"	"48471"	21	7939	264.5
	"Waller County, TX"	"48473"	12	5463	219.7 (Unreliable)
	"Webb County, TX"	"48479"	58	22792	254.5
	"Wharton County, TX"	"48481"	23	5428	423.7
	"Wichita County, TX"	"48485"	51	15965	319.4
	"Wilbarger County, TX"	"48487"	12	1782	673.4 (Unreliable)
	"Williamson County, TX"	"48491"	86	54771	157.0
	"Wilson County, TX"	"48493"	14	6712	208.6 (Unreliable)
	"Wise County, TX"	"48497"	31	8800	352.3
	"Wood County, TX"	"48499"	19	6665	285.1 (Unreliable)
	"Young County, TX"	"48503"	11	2592	424.4 (Unreliable)
	"Cache County, UT"	"49005"	18	9418	191.1 (Unreliable)
	"Davis County, UT"	"49011"	44	32168	136.8
	"Salt Lake County, UT"	"49035"	204	114309	178.5
	"Tooele County, UT"	"49045"	13	6046	215.0 (Unreliable)
	"Utah County, UT"	"49049"	48	39180	122.5
	"Washington County, UT"	"49053"	19	17584	108.1 (Unreliable)
	"Weber County, UT"	"49057"	46	26311	174.8
	"Bennington County, VT"	"50003"	10	5860	170.6 (Unreliable)
	"Chittenden County, VT"	"50007"	33	21523	153.3
	"Franklin County, VT"	"50011"	13	7235	179.7 (Unreliable)
	"Orleans County, VT"	"50019"	16	4215	379.6 (Unreliable)
	"Rutland County, VT"	"50021"	18	9932	181.2 (Unreliable)
	"Washington County, VT"	"50023"	16	9091	176.0 (Unreliable)
	"Windham County, VT"	"50025"	14	7562	185.1 (Unreliable)
	"Windsor County, VT"	"50027"	14	9589	146.0 (Unreliable)
	"Accomack County, VA"	"51001"	12	5427	221.1 (Unreliable)
	"Albemarle County, VA"	"51003"	18	14312	125.8 (Unreliable)
	"Amelia County, VA"	"51007"	11	2101	523.6 (Unreliable)
	"Amherst County, VA"	"51009"	12	4800	250.0 (Unreliable)
	"Appomattox County, VA"	"51011"	10	2291	436.5 (Unreliable)
	"Arlington County, VA"	"51013"	25	22915	109.1
	"Augusta County, VA"	"51015"	26	11271	230.7
	"Bedford County, VA"	"51019"	17	12755	133.3 (Unreliable)
	"Buchanan County, VA"	"51027"	11	3562	308.8 (Unreliable)
	"Buckingham County, VA"	"51029"	11	2446	449.7 (Unreliable)
	"Campbell County, VA"	"51031"	19	8024	236.8 (Unreliable)
	"Carroll County, VA"	"51035"	14	4690	298.5 (Unreliable)
	"Chesterfield County, VA"	"51041"	94	45292	207.5
	"Culpeper County, VA"	"51047"	14	6628	211.2 (Unreliable)
	"Dinwiddie County, VA"	"51053"	12	4152	289.0 (Unreliable)
	"Fairfax County, VA"	"51059"	127	144748	87.7
	"Fauquier County, VA"	"51061"	15	9970	150.5 (Unreliable)
	"Fluvanna County, VA"	"51065"	13	3759	345.8 (Unreliable)
	"Franklin County, VA"	"51067"	23	8963	256.6
	"Frederick County, VA"	"51069"	14	11228	124.7 (Unreliable)
	"Gloucester County, VA"	"51073"	14	6003	233.2 (Unreliable)
	"Halifax County, VA"	"51083"	10	5330	187.6 (Unreliable)
	"Hanover County, VA"	"51085"	19	15411	123.3 (Unreliable)
	"Henrico County, VA"	"51087"	100	42044	237.8
	"Henry County, VA"	"51089"	22	7882	279.1
	"Isle of Wight County, VA"	"51093"	12	5946	201.8 (Unreliable)
	"James City County, VA"	"51095"	13	10496	123.9 (Unreliable)
	"Lee County, VA"	"51105"	15	3626	413.7 (Unreliable)
	"Loudoun County, VA"	"51107"	41	38371	106.9
	"Louisa County, VA"	"51109"	12	5744	208.9 (Unreliable)
	"Lunenburg County, VA"	"51111"	10	1930	518.1 (Unreliable)
	"Mecklenburg County, VA"	"51117"	10	4922	203.2 (Unreliable)
	"Montgomery County, VA"	"51121"	27	9771	276.3
	"Orange County, VA"	"51137"	15	4991	300.5 (Unreliable)
	"Page County, VA"	"51139"	16	3486	459.0 (Unreliable)
	"Pittsylvania County, VA"	"51143"	28	9933	281.9
	"Prince George County, VA"	"51149"	13	4564	284.8 (Unreliable)
	"Prince William County, VA"	"51153"	77	48996	157.2
	"Pulaski County, VA"	"51155"	13	5208	249.6 (Unreliable)
	"Roanoke County, VA"	"51161"	33	13424	245.8
	"Rockingham County, VA"	"51165"	22	11007	199.9
	"Russell County, VA"	"51167"	21	4487	468.0
	"Shenandoah County, VA"	"51171"	10	6140	162.9 (Unreliable)
	"Smyth County, VA"	"51173"	12	4520	265.5 (Unreliable)
	"Spotsylvania County, VA"	"51177"	35	16617	210.6
	"Stafford County, VA"	"51179"	24	16514	145.3
	"Sussex County, VA"	"51183"	10	1570	636.9 (Unreliable)
	"Tazewell County, VA"	"51185"	28	6507	430.3
	"Warren County, VA"	"51187"	14	5726	244.5 (Unreliable)
	"Washington County, VA"	"51191"	19	8464	224.5 (Unreliable)
	"Wise County, VA"	"51195"	23	5575	412.6
	"Wythe County, VA"	"51197"	14	4278	327.3 (Unreliable)
	"Alexandria city, VA"	"51510"	35	16942	206.6
	"Bristol city, VA"	"51520"	11	2313	475.6 (Unreliable)
	"Charlottesville city, VA"	"51540"	12	4884	245.7 (Unreliable)
	"Chesapeake city, VA"	"51550"	60	30874	194.3
	"Danville city, VA"	"51590"	23	5987	384.2
	"Fredericksburg city, VA"	"51630"	13	2808	463.0 (Unreliable)
	"Hampton city, VA"	"51650"	64	18097	353.6
	"Harrisonburg city, VA"	"51660"	10	4139	241.6 (Unreliable)
	"Hopewell city, VA"	"51670"	14	2710	516.6 (Unreliable)
	"Lynchburg city, VA"	"51680"	20	7895	253.3
	"Manassas city, VA"	"51683"	11	4752	231.5 (Unreliable)
	"Newport News city, VA"	"51700"	69	21009	328.4
	"Norfolk city, VA"	"51710"	92	26387	348.7
	"Petersburg city, VA"	"51730"	30	4411	680.1
	"Portsmouth city, VA"	"51740"	39	11923	327.1
	"Richmond city, VA"	"51760"	87	27610	315.1
	"Roanoke city, VA"	"51770"	61	13363	456.5
	"Salem city, VA"	"51775"	18	3601	499.9 (Unreliable)
	"Staunton city, VA"	"51790"	14	3341	419.0 (Unreliable)
	"Suffolk city, VA"	"51800"	30	11460	261.8
	"Virginia Beach city, VA"	"51810"	89	54446	163.5
	"Waynesboro city, VA"	"51820"	11	2764	398.0 (Unreliable)
	"Benton County, WA"	"53005"	47	24552	191.4
	"Chelan County, WA"	"53007"	14	10750	130.2 (Unreliable)
	"Clallam County, WA"	"53009"	22	12555	175.2
	"Clark County, WA"	"53011"	73	60099	121.5
	"Cowlitz County, WA"	"53015"	34	15158	224.3
	"Franklin County, WA"	"53021"	10	8102	123.4 (Unreliable)
	"Grant County, WA"	"53025"	29	10404	278.7
	"Grays Harbor County, WA"	"53027"	32	11331	282.4
	"Island County, WA"	"53029"	19	12255	155.0 (Unreliable)
	"King County, WA"	"53033"	332	262868	126.3
	"Kitsap County, WA"	"53035"	74	37272	198.5
	"Klickitat County, WA"	"53039"	11	3686	298.4 (Unreliable)
	"Lewis County, WA"	"53041"	31	11443	270.9
	"Mason County, WA"	"53045"	28	10329	271.1
	"Pierce County, WA"	"53053"	250	107864	231.8
	"Skagit County, WA"	"53057"	38	17836	213.1
	"Skamania County, WA"	"53059"	10	2167	461.5 (Unreliable)
	"Snohomish County, WA"	"53061"	158	106037	149.0
	"Spokane County, WA"	"53063"	109	66039	165.1
	"Stevens County, WA"	"53065"	15	7777	192.9 (Unreliable)
	"Thurston County, WA"	"53067"	59	37134	158.9
	"Walla Walla County, WA"	"53071"	13	7698	168.9 (Unreliable)
	"Whatcom County, WA"	"53073"	37	27522	134.4
	"Yakima County, WA"	"53077"	77	26965	285.6
	"Berkeley County, WV"	"54003"	34	14813	229.5
	"Boone County, WV"	"54005"	21	3544	592.6
	"Brooke County, WV"	"54009"	14	3707	377.7 (Unreliable)
	"Cabell County, WV"	"54011"	45	12122	371.2
	"Fayette County, WV"	"54019"	28	6838	409.5
	"Greenbrier County, WV"	"54025"	14	5423	258.2 (Unreliable)
	"Hancock County, WV"	"54029"	14	4855	288.4 (Unreliable)
	"Harrison County, WV"	"54033"	26	9846	264.1
	"Jefferson County, WV"	"54037"	16	7744	206.6 (Unreliable)
	"Kanawha County, WV"	"54039"	100	28567	350.1
	"Lewis County, WV"	"54041"	11	2365	465.1 (Unreliable)
	"Logan County, WV"	"54045"	25	5356	466.8
	"McDowell County, WV"	"54047"	18	3306	544.5 (Unreliable)
	"Marion County, WV"	"54049"	21	7747	271.1
	"Marshall County, WV"	"54051"	22	5100	431.4
	"Mason County, WV"	"54053"	17	4209	403.9 (Unreliable)
	"Mercer County, WV"	"54055"	22	8786	250.4
	"Mingo County, WV"	"54059"	14	3856	363.1 (Unreliable)
	"Monongalia County, WV"	"54061"	28	11278	248.3
	"Nicholas County, WV"	"54067"	17	3910	434.8 (Unreliable)
	"Ohio County, WV"	"54069"	19	6573	289.1 (Unreliable)
	"Preston County, WV"	"54077"	11	4908	224.1 (Unreliable)
	"Putnam County, WV"	"54079"	22	8065	272.8
	"Raleigh County, WV"	"54081"	34	11003	309.0
	"Randolph County, WV"	"54083"	11	4243	259.3 (Unreliable)
	"Upshur County, WV"	"54097"	12	3410	351.9 (Unreliable)
	"Wayne County, WV"	"54099"	10	5849	171.0 (Unreliable)
	"Wood County, WV"	"54107"	33	12457	264.9
	"Barron County, WI"	"55005"	10	6922	144.5 (Unreliable)
	"Brown County, WI"	"55009"	61	33786	180.5
	"Chippewa County, WI"	"55017"	26	9210	282.3
	"Clark County, WI"	"55019"	10	4679	213.7 (Unreliable)
	"Columbia County, WI"	"55021"	21	8577	244.8
	"Dane County, WI"	"55025"	98	62877	155.9
	"Dodge County, WI"	"55027"	25	13066	191.3
	"Door County, WI"	"55029"	13	5087	255.6 (Unreliable)
	"Dunn County, WI"	"55033"	12	5518	217.5 (Unreliable)
	"Eau Claire County, WI"	"55035"	22	12330	178.4
	"Fond du Lac County, WI"	"55039"	25	14881	168.0
	"Grant County, WI"	"55043"	13	6805	191.0 (Unreliable)
	"Jefferson County, WI"	"55055"	16	12109	132.1 (Unreliable)
	"Juneau County, WI"	"55057"	12	4124	291.0 (Unreliable)
	"Kenosha County, WI"	"55059"	48	22597	212.4
	"La Crosse County, WI"	"55063"	20	14989	133.4
	"Manitowoc County, WI"	"55071"	14	12836	109.1 (Unreliable)
	"Marathon County, WI"	"55073"	26	19411	133.9
	"Marinette County, WI"	"55075"	17	7035	241.6 (Unreliable)
	"Milwaukee County, WI"	"55079"	319	115004	277.4
	"Monroe County, WI"	"55081"	21	6534	321.4
	"Oconto County, WI"	"55083"	15	6416	233.8 (Unreliable)
	"Outagamie County, WI"	"55087"	36	24631	146.2
	"Ozaukee County, WI"	"55089"	18	13651	131.9 (Unreliable)
	"Polk County, WI"	"55095"	11	7053	156.0 (Unreliable)
	"Portage County, WI"	"55097"	23	9436	243.7
	"Racine County, WI"	"55101"	63	28117	224.1
	"Rock County, WI"	"55105"	52	22238	233.8
	"St. Croix County, WI"	"55109"	14	12028	116.4 (Unreliable)
	"Sauk County, WI"	"55111"	15	9034	166.0 (Unreliable)
	"Shawano County, WI"	"55115"	18	6210	289.9 (Unreliable)
	"Sheboygan County, WI"	"55117"	30	16945	177.0
	"Walworth County, WI"	"55127"	27	14621	184.7
	"Washburn County, WI"	"55129"	14	2836	493.7 (Unreliable)
	"Washington County, WI"	"55131"	29	20060	144.6
	"Waukesha County, WI"	"55133"	63	61726	102.1
	"Waupaca County, WI"	"55135"	10	8214	121.7 (Unreliable)
	"Waushara County, WI"	"55137"	12	4126	290.8 (Unreliable)
	"Winnebago County, WI"	"55139"	49	22520	217.6
	"Wood County, WI"	"55141"	24	11334	211.8
	"Campbell County, WY"	"56005"	12	6488	185.0 (Unreliable)
	"Laramie County, WY"	"56021"	19	12824	148.2 (Unreliable)
	"Natrona County, WY"	"56025"	25	11015	227.0
	"Sheridan County, WY"	"56033"	15	4696	319.4 (Unreliable)
	"Sweetwater County, WY"	"56037"	10	5919	168.9 (Unreliable)
"Total"			98368	41463144	237.2
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Age Group: 55-64 years"
"ICD-10 Codes: I00-I99 (Diseases of the circulatory system)"
"Year: 2016"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Apr 1, 2019 10:08:34 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released June 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No."
"2U, 2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Apr 1, 2019 10:08:34 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2015 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2015 series released by NCHS on June 28, 2016."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"5. Prince of Wales-Outer Ketchikan Census Area, Alaska (FIPS code 02201) data are available only for 1999-2013. For 2014 and"
"beyond, death counts and population estimates for Prince of Wales-Outer Ketchikan Census Area Census Area are reported as Prince"
"of Wales-Hyder Census Area (FIPS code 02198). Death counts and population estimates for this entity from multi-year requests,"
"only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Outer Ketchikan Census Area."
"6. Skagway-Hoonah-Angoon Census Area, Alaska (FIPS code 02232) data are available only for 1999-2013. For 2014 and beyond, death"
"counts and population estimates for Skagway-Hoonah-Angoon Census Area are reported as Hoonah-Angoon Census Area(FIPS code 02105)"
"and Skagway Municipality, (FIPS code 02230). Death counts and population estimates for this entity from multi-year requests,"
"only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway-Hoonah-Angoon Census Area."
"7. Wrangell-Petersburg Census Area, Alaska (FIPS code 02280) data are available only for 1999-2013. For 2014 and beyond, death"
"counts and population estimates for Wrangell-Petersburg Census Area are reported as Petersburg Borough/Census Area (FIPS code"
"02195) and Wrangell City and Borough, (FIPS code 02275). Death counts and population estimates for this entity from multi-year"
"requests, only reflect data from 1999 through 2013; for 2014 and beyond they have been set to zero. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell-Petersburg Census Area."
"8. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"9. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"10. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"11. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"12. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
